Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P006034,Latin America and Caribbean,Argentine Republic,Closed,Tax Administration Technical Assistance Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006034,1992-04-14T00:00:00Z,12/31/1998,,,30000000,,,30000000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Law and Justice,,,
P007703,Latin America and Caribbean,United Mexican States,Closed,Environmental Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007703,1992-04-14T00:00:00Z,12/31/1997,,,57600000,,,57600000,,,Specific Investment Loan,C,,Central Government (Central Agencies),Sub-National Government,"Other Agriculture, Fishing and Forestry",,
P006379,Latin America and Caribbean,Federative Republic of Brazil,Closed,Sao Paulo Metropolitan Transport Decentralization Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006379,1992-03-31T00:00:00Z,3/31/1998,,,281000000,,,281000000,,,Specific Investment Loan,B,,Railways,,,,
P008034,Latin America and Caribbean,Republic of Peru,Closed,Structural Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008034,1992-03-26T00:00:00Z,6/30/1993,,,300000000,,,300000000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),Public Administration - Social Protection,Banking Institutions,,
P006873,Latin America and Caribbean,Republic of Colombia,Closed,National Roads Sector Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006873,1992-03-26T00:00:00Z,12/31/1997,,,414000000,,,414000000,,,Sector Investment and Maintenance Loan,B,,Roads and highways,Central Government (Central Agencies),,,
P006874,Latin America and Caribbean,Republic of Colombia,Closed,Instituto de Fomento Industrial Restructuring and Divestiture Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006874,1992-03-24T00:00:00Z,12/31/1997,,,415300000,,,415300000,,,Specific Investment Loan,B,,"Other Industry, Trade and Services",Banking Institutions,,,
P006943,Latin America and Caribbean,Republic of Costa Rica,Closed,Agricultural Sector Investment and Institutional Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006943,1992-03-19T00:00:00Z,6/30/1999,,,70000000,,,70000000,,,Financial Intermediary Loan,B,,"Agricultural Extension, Research, and Other Support Activities",Central Government (Central Agencies),,,
P007911,Latin America and Caribbean,Republic of Paraguay,Closed,Land Use Rationalization Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007911,1992-03-17T00:00:00Z,6/30/2000,,,41100000,,,41100000,,,Specific Investment Loan,C,,Central Government (Central Agencies),,,,
P006454,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rondonia Natural Resources Management Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006454,1992-03-17T00:00:00Z,9/30/2002,,,228900000,,,228900000,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Other Transportation,Sub-National Government,,
P006368,Latin America and Caribbean,Federative Republic of Brazil,Closed,Water Sector Modernization Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006368,1992-03-10T00:00:00Z,6/30/2000,,,500000000,,,500000000,,,Specific Investment Loan,B,,Water Supply,Sewerage,Sub-National Government,,
P007493,Latin America and Caribbean,United Mexican States,Closed,BIODIVERSITY CONSERV,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007493,1992-03-09T00:00:00Z,12/31/1997,,,,,,,,,Specific Investment Loan,C,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),,,
P007494,Latin America and Caribbean,United Mexican States,Closed,OZONE PILOT RECYCLING,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007494,1992-03-09T00:00:00Z,12/31/1995,,,700000,,,700000,0,,Specific Investment Loan,D,,(Historic)Pollution control / waste management,,,,
P007843,Latin America and Caribbean,Republic of Panama,Closed,Economic Recovery Loan (ERL) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007843,1992-02-20T00:00:00Z,3/31/1997,,,120000000,,,120000000,,,Structural Adjustment Loan,U,,"Other Industry, Trade and Services",Central Government (Central Agencies),Health,,
P008046,Latin America and Caribbean,Republic of Peru,Closed,Trade Policy Reform Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008046,1992-02-04T00:00:00Z,6/30/1993,,,300000000,,,300000000,,,Sector Adjustment Loan,C,,Trade,Central Government (Central Agencies),"Other Industry, Trade and Services",,
P008100,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Business Expansion and Industrial Restructuring Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008100,1991-12-20T00:00:00Z,6/30/1999,,,39500000,,,39500000,,,Financial Intermediary Loan,B,,"Other Industry, Trade and Services",Central Government (Central Agencies),,,
P006153,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Agro Export Development Program,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006153,1991-12-19T00:00:00Z,12/31/1997,,,39700000,,,39700000,,,Specific Investment Loan,B,,Agro-industry,"Other Agriculture, Fishing and Forestry","Agricultural Extension, Research, and Other Support Activities",,
P006657,Latin America and Caribbean,Republic of Chile,Closed,Transport Infrastructure Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006657,1991-12-17T00:00:00Z,6/30/1999,,,160100000,,,160100000,,,Specific Investment Loan,B,,Ports/Waterways,Central Government (Central Agencies),,,
P007107,Latin America and Caribbean,Republic of Ecuador,Closed,SOCIAL DEVELOPMENT I:  EDUCATION AND TRAINING (EB-PRODEC),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007107,1991-12-17T00:00:00Z,12/31/1999,,,118700000,,,118700000,,,Sector Investment and Maintenance Loan,C,,Other Education,Social Protection,Central Government (Central Agencies),,
P006672,Latin America and Caribbean,Republic of Chile,Closed,Technical Assistance and Hospital Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006672,1991-12-17T00:00:00Z,12/31/1997,,,52300000,,,52300000,,,Specific Investment Loan,C,,Health,Central Government (Central Agencies),,,
P006101,Latin America and Caribbean,Belize,Closed,Primary Education Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006101,1991-12-05T00:00:00Z,6/30/1999,,,12600000,,,12600000,,,Specific Investment Loan,C,,Primary Education,Central Government (Central Agencies),Tertiary Education,,
P007667,Latin America and Caribbean,United Mexican States,Closed,Irrigation and Drainage Sector Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007667,1991-12-03T00:00:00Z,6/30/2000,,,1245000000,,,1245000000,,,Specific Investment Loan,B,,Irrigation and Drainage,Central Government (Central Agencies),,,
P008214,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Agricultural Sector Investment Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008214,1991-12-03T00:00:00Z,6/19/1998,,,82700000,,,82700000,,,Sector Investment and Maintenance Loan,B,,Central Government (Central Agencies),"Agricultural Extension, Research, and Other Support Activities",,,
P006195,Latin America and Caribbean,Plurinational State of Bolivia,Closed,SAC (IDA REFLOW),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006195,1991-11-26T00:00:00Z,,,,10400000,,,10400000,,,Structural Adjustment Loan,U,,Other Non-bank Financial Institutions,Banking Institutions,Central Government (Central Agencies),,
P007785,Latin America and Caribbean,Republic of Nicaragua,Closed,ECON REC CR(IDA REFLOW),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007785,1991-11-26T00:00:00Z,,,,10300000,,,10300000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),Trade,Banking Institutions,,
P007393,Latin America and Caribbean,Republic of Honduras,Closed,ENERGY SECTOR ADJ(IDA REFLOW),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007393,1991-11-26T00:00:00Z,,,,33200000,,,33200000,,,Sector Adjustment Loan,B,,Power,Oil and Gas,Central Government (Central Agencies),,
P007265,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,SAC SUPLM II (IDA REFLOW),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007265,1991-11-26T00:00:00Z,,,,3100000,,,3100000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),"Other Industry, Trade and Services",Crops,,
P006032,Latin America and Caribbean,Argentine Republic,Closed,Hydrocarbon Engineering Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006032,1991-11-19T00:00:00Z,7/31/1995,,,40100000,,,40100000,,,Technical Assistance Loan,B,,Oil and Gas,,,,
P006938,Latin America and Caribbean,Republic of Costa Rica,Closed,Basic Education Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006938,1991-11-12T00:00:00Z,9/30/2000,,,61500000,,,61500000,,,Specific Investment Loan,C,,Primary Education,Tertiary Education,Sub-National Government,,
P007384,Latin America and Caribbean,Republic of Honduras,Closed,Energy Sector Structural Adjustment Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007384,1991-10-31T00:00:00Z,3/31/1996,,,205600000,,,205600000,,,Sector Adjustment Loan,B,,Power,Central Government (Central Agencies),Oil and Gas,,
P006669,Latin America and Caribbean,Republic of Chile,Closed,Public Sector Management Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006669,1991-10-03T00:00:00Z,6/30/1998,,,22500000,,,22500000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Public Administration - Social Protection,,,
P006668,Latin America and Caribbean,Republic of Chile,Closed,Primary Education Improvement Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006668,1991-10-03T00:00:00Z,6/30/1998,,,170000000,,,170000000,,,Specific Investment Loan,C,,Primary Education,Early Childhood Education,Tertiary Education,,
P007690,Latin America and Caribbean,United Mexican States,Closed,Primary Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007690,1991-09-26T00:00:00Z,6/30/1997,,,299000000,,,299000000,,,Specific Investment Loan,C,,Primary Education,Central Government (Central Agencies),Sub-National Government,,
P007781,Latin America and Caribbean,Republic of Nicaragua,Closed,Economic Recovery Credit (ERC) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007781,1991-09-26T00:00:00Z,2/25/1994,,,120300000,,,120300000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),Trade,Banking Institutions,,
P007322,Latin America and Caribbean,Republic of Haiti,Closed,Forestry and Environmental Protection Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007322,1991-09-24T00:00:00Z,3/31/1999,,,29000000,,,29000000,,,Specific Investment Loan,D,,Forestry,Central Government (Central Agencies),,,
P006184,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Structural Adjustment Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006184,1991-09-17T00:00:00Z,2/14/1996,,,70900000,,,70900000,,,Structural Adjustment Loan,U,,Other Non-bank Financial Institutions,Banking Institutions,Central Government (Central Agencies),,
P006026,Latin America and Caribbean,Argentine Republic,Closed,Public Sector Reform Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006026,1991-07-30T00:00:00Z,12/31/1993,,,650000000,,,650000000,,,Sector Adjustment Loan,C,,Central Government (Central Agencies),"Other Industry, Trade and Services",Banking Institutions,,
P007115,Latin America and Caribbean,Republic of Ecuador,Closed,Rural Development (PRONADER),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007115,1991-07-16T00:00:00Z,12/31/2000,,,112700000,,,112700000,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Roads and highways,"Agricultural markets, commercialization and agri-business",,
P007170,Latin America and Caribbean,Republic of El Salvador,Closed,Power Sector Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007170,1991-07-11T00:00:00Z,3/31/1998,,,10500000,,,10500000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
P007457,Latin America and Caribbean,Jamaica,Closed,Financial and Program Management Improvement Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007457,1991-06-27T00:00:00Z,6/30/1998,,,15600000,,,15600000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
P006364,Latin America and Caribbean,Federative Republic of Brazil,Closed,Innovations in Basic Education Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006364,1991-06-26T00:00:00Z,12/30/1998,,,600000000,,,600000000,,,Specific Investment Loan,C,,Primary Education,Health,Early Childhood Education,,
P006189,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Public Financial Management (02) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006189,1991-06-26T00:00:00Z,12/31/1997,,,22300000,,,22300000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Law and Justice,,,
P006492,Latin America and Caribbean,Federative Republic of Brazil,Closed,Hydrocarbon Transport and Processing Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006492,1991-06-26T00:00:00Z,12/31/2001,,,591900000,,,591900000,,,Specific Investment Loan,A,,Oil and Gas,,,,
P007661,Latin America and Caribbean,United Mexican States,Closed,Agricultural Sector Adjustment Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007661,1991-06-25T00:00:00Z,12/31/1993,,,,,,,,,Sector Adjustment Loan,C,,Crops,"Other Agriculture, Fishing and Forestry","Agricultural markets, commercialization and agri-business",,
P006029,Latin America and Caribbean,Argentine Republic,Closed,Public Sector Reform Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006029,1991-06-25T00:00:00Z,6/30/1997,,,31500000,,,31500000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Banking Institutions,,,
P007704,Latin America and Caribbean,United Mexican States,Closed,Technical Training Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007704,1991-06-25T00:00:00Z,12/31/1998,,,184000000,,,184000000,,,Specific Investment Loan,C,,Workforce Development and Vocational Education,Central Government (Central Agencies),,,
P007672,Latin America and Caribbean,United Mexican States,Closed,Mining Sector Restructuring Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007672,1991-06-25T00:00:00Z,6/30/1998,,,436500000,,,436500000,,,Sector Investment and Maintenance Loan,B,,Renewable Energy Biomass,,,,
P007022,Latin America and Caribbean,Dominican Republic,Closed,Road Rehabilitation and Maintenance Project (05),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007022,1991-06-20T00:00:00Z,12/31/1998,,,111000000,,,111000000,,,Sector Investment and Maintenance Loan,B,,Roads and highways,Central Government (Central Agencies),,,
P007023,Latin America and Caribbean,Dominican Republic,Closed,Primary Education Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007023,1991-06-20T00:00:00Z,6/30/1998,,,17000000,,,17000000,,,Specific Investment Loan,C,,Tertiary Education,Central Government (Central Agencies),Social Protection,,
P007168,Latin America and Caribbean,Republic of El Salvador,Closed,Social Sector Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007168,1991-06-19T00:00:00Z,9/30/1996,,,,,,,,,Specific Investment Loan,C,,Health,Primary Education,Early Childhood Education,,
P007262,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,SAC SUPPLM II,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007262,1991-06-11T00:00:00Z,,,,17300000,,,17300000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),"Other Industry, Trade and Services",Crops,,
P007316,Latin America and Caribbean,Republic of Haiti,Closed,Education Project (05),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007316,1991-06-11T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,Central Government (Central Agencies),Primary Education,Tertiary Education,,
P006852,Latin America and Caribbean,Republic of Colombia,Closed,Municipal Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006852,1991-05-30T00:00:00Z,12/31/2000,,,188100000,,,188100000,,,Sector Investment and Maintenance Loan,B,,ICT Infrastructure,Other Transportation,"Other Water Supply, Sanitation and Waste Management",,
P008065,Latin America and Caribbean,St. Kitts and Nevis,Closed,Agricultural Development Support,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008065,1991-05-28T00:00:00Z,6/30/1999,,,4300000,,,4300000,,,Specific Investment Loan,C,,"Agricultural Extension, Research, and Other Support Activities",Central Government (Central Agencies),,,
P006646,Latin America and Caribbean,Republic of Chile,Closed,Valparaiso Water Supply and Sewerage Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006646,1991-05-28T00:00:00Z,6/30/1998,,,309000000,,,309000000,,,Specific Investment Loan,B,,Sewerage,Water Supply,Central Government (Central Agencies),,
P008101,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Education and Training for Youth Employment Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008101,1991-05-21T00:00:00Z,6/30/1998,,,31900000,,,31900000,,,Specific Investment Loan,C,,Workforce Development and Vocational Education,Central Government (Central Agencies),"Adult, Basic and Continuing Education",,
P008170,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Debt and Debt Service Reduction Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008170,1991-05-14T00:00:00Z,12/31/1993,,,,,,,,,Debt and Debt Service Reduction Loan,C,,Central Government (Central Agencies),,,,
P006865,Latin America and Caribbean,Republic of Colombia,Closed,Industrial Restructuring and Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006865,1991-05-02T00:00:00Z,3/31/1998,,,500000000,,,500000000,,,Financial Intermediary Loan,B,,"Other Industry, Trade and Services",Social Protection,Central Government (Central Agencies),,
P007688,Latin America and Caribbean,United Mexican States,Closed,Decentralization and Regional Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007688,1991-03-26T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Roads and highways,Power,,
P007649,Latin America and Caribbean,United Mexican States,Closed,Export Sector Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007649,1991-03-26T00:00:00Z,12/31/1993,,,,,,,,,Sector Adjustment Loan,C,,Central Government (Central Agencies),,,,
P007469,Latin America and Caribbean,Jamaica,Closed,Trade and Financial Sector Adjustment Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007469,1991-03-21T00:00:00Z,12/31/1992,,,,,,,,,Sector Adjustment Loan,C,,"Other Industry, Trade and Services",Banking Institutions,Central Government (Central Agencies),,
P006188,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Agricultural Technology Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006188,1991-03-14T00:00:00Z,10/31/1998,,,29800000,,,29800000,,,Specific Investment Loan,C,,"Agricultural Extension, Research, and Other Support Activities",,,,
P007389,Latin America and Caribbean,Republic of Honduras,Closed,Social Investment Fund Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007389,1991-02-28T00:00:00Z,3/31/1994,,,,,,,,,Sector Investment and Maintenance Loan,B,,Other social services,Health,"Other Water Supply, Sanitation and Waste Management",,
P006009,Latin America and Caribbean,Argentine Republic,Closed,Agricultural Services & Institutional Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006009,1991-02-28T00:00:00Z,9/30/1998,,,82700000,,,82700000,,,Specific Investment Loan,C,,Central Government (Central Agencies),Crops,"Agricultural markets, commercialization and agri-business",,
P007166,Latin America and Caribbean,Republic of El Salvador,Closed,Structural Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007166,1991-02-12T00:00:00Z,6/30/1993,,,,,,,,,Structural Adjustment Loan,C,,Banking Institutions,"Other Industry, Trade and Services",Central Government (Central Agencies),,
P006028,Latin America and Caribbean,Argentine Republic,Closed,Public Enterprise Reform Execution Project (PEREL),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006028,1991-02-12T00:00:00Z,12/31/1995,,,,,,,,,Technical Assistance Loan,B,,Central Government (Central Agencies),Railways,Other Energy and Extractives,,
P005993,Latin America and Caribbean,Argentine Republic,Closed,Public Enterprise Reform Adjustment Loan (PERAL) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005993,1991-02-12T00:00:00Z,12/31/1993,,,,,,,,,Sector Adjustment Loan,B,,Railways,Oil and Gas,Central Government (Central Agencies),,
P007390,Latin America and Caribbean,Republic of Honduras,Closed,Structural Adjustment Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007390,1991-01-29T00:00:00Z,6/30/1991,,,,,,,,,Structural Adjustment Loan,C,,Central Government (Central Agencies),"Other Industry, Trade and Services",,,
P007321,Latin America and Caribbean,Republic of Haiti,Closed,Economic and Social Fund Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007321,1991-01-17T00:00:00Z,6/30/1998,,,23600000,,,23600000,,,Sector Investment and Maintenance Loan,B,,Social Protection,Central Government (Central Agencies),,,
P007123,Latin America and Caribbean,Republic of Ecuador,Closed,Municipal Development and Urban Infrastructure Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007123,1990-12-20T00:00:00Z,6/30/1999,,,300000000,,,300000000,,,Specific Investment Loan,B,,Sub-National Government,Central Government (Central Agencies),,,
P005977,Latin America and Caribbean,Argentine Republic,Closed,Water Supply and Sewerage Sector Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005977,1990-12-18T00:00:00Z,4/30/2000,,,214000000,,,214000000,,,Specific Investment Loan,B,,Water Supply,Sewerage,,,
P006005,Latin America and Caribbean,Argentine Republic,Closed,Provincial Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006005,1990-12-18T00:00:00Z,12/31/1998,,,575000000,,,575000000,,,Specific Investment Loan,B,,"Other Water Supply, Sanitation and Waste Management",Roads and highways,Other Education,,
P008220,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Interest Support Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008220,1990-12-13T00:00:00Z,2/28/1991,,,,,,,,,Debt and Debt Service Reduction Loan,C,,Central Government (Central Agencies),,,,
P006879,Latin America and Caribbean,Republic of Colombia,Closed,Public Sector Reform Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006879,1990-12-11T00:00:00Z,12/31/1994,,,,,,,,,Sector Adjustment Loan,C,,"Other Industry, Trade and Services",Ports/Waterways,Central Government (Central Agencies),,
P007100,Latin America and Caribbean,Republic of Ecuador,Closed,Guayas Flood Control,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007100,1990-12-06T00:00:00Z,6/30/2000,,,150000000,,,150000000,,,Sector Investment and Maintenance Loan,A,,"Other Water Supply, Sanitation and Waste Management","Agricultural Extension, Research, and Other Support Activities",Central Government (Central Agencies),,
P007453,Latin America and Caribbean,Jamaica,Closed,Road Infrastructure Planning and Maintenance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007453,1990-12-04T00:00:00Z,12/31/1996,,,,,,,,,Sector Investment and Maintenance Loan,B,,Roads and highways,Central Government (Central Agencies),,,
P006172,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Major Cities Water Supply and Sewerage Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006172,1990-12-04T00:00:00Z,12/31/1997,,,67300000,,,67300000,,,Sector Investment and Maintenance Loan,B,,Water Supply,Sanitation,Other Public Administration,,
P008204,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Social Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008204,1990-11-29T00:00:00Z,6/30/1999,,,306000000,,,306000000,,,Specific Investment Loan,C,,Health,Early Childhood Education,Central Government (Central Agencies),,
P007655,Latin America and Caribbean,United Mexican States,Closed,Basic Health Care Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007655,1990-11-29T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,B,,Health,Central Government (Central Agencies),Sub-National Government,,
P006483,Latin America and Caribbean,Federative Republic of Brazil,Closed,Science Research and Training Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006483,1990-11-29T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,C,,Central Government (Central Agencies),Tertiary Education,Primary Education,,
P007647,Latin America and Caribbean,United Mexican States,Closed,Water Supply and Sanitation Sector Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007647,1990-11-29T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,D,,Central Government (Central Agencies),Sewerage,Water Supply,,
P006511,Latin America and Caribbean,Federative Republic of Brazil,Closed,Private Sector Finance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006511,1990-11-29T00:00:00Z,12/31/1993,,,,,,,,,Financial Intermediary Loan,C,,"Other Industry, Trade and Services",,,,
P006192,Latin America and Caribbean,Plurinational State of Bolivia,Closed,FIN SEC ADJ SUPLM III,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006192,1990-11-06T00:00:00Z,,,,14500000,,,14500000,,,Sector Adjustment Loan,C,,Banking Institutions,Other Non-bank Financial Institutions,Central Government (Central Agencies),,
P007261,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,SAC SUPPLM II,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007261,1990-11-06T00:00:00Z,,,,4300000,,,4300000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),"Other Industry, Trade and Services",Crops,,
P007386,Latin America and Caribbean,Republic of Honduras,Closed,Structural Adjustment Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007386,1990-09-13T00:00:00Z,12/31/1993,,,,,,,,,Structural Adjustment Loan,C,,Banking Institutions,Central Government (Central Agencies),"Other Industry, Trade and Services",,
P006858,Latin America and Caribbean,Republic of Colombia,Closed,Rural Development Investment Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006858,1990-07-31T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Other social services,Other Public Administration,,
P007251,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Structural Adjustment Credit Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007251,1990-06-28T00:00:00Z,6/7/1995,,,,,,,,,Structural Adjustment Loan,C,,Central Government (Central Agencies),"Other Industry, Trade and Services",Crops,,
P007253,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Technical Assistance Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007253,1990-06-28T00:00:00Z,6/30/1996,,,,,,,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Compulsory pension and unemployment insurance,,,
P007255,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,SAC SUPPLM,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007255,1990-06-28T00:00:00Z,,,,3400000,,,3400000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),"Other Industry, Trade and Services",Crops,,
P006404,Latin America and Caribbean,Federative Republic of Brazil,Closed,Electricity Transmission and Conservation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006404,1990-06-14T00:00:00Z,6/30/1995,,,,,,,,,Sector Investment and Maintenance Loan,B,,Power,,,,
P008216,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Technical Assistance for Pre-investment and Institutional Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008216,1990-06-12T00:00:00Z,6/30/2000,,,41000000,,,41000000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
