Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P006741,Latin America and Caribbean,Republic of Colombia,Closed,Small Scale Industries Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006741,1975-01-14T00:00:00Z,11/30/1978,,,,,,,,,Financial Intermediary Loan,,,(Historic)Small scale enterprise,,,,
P006742,Latin America and Caribbean,Republic of Colombia,Closed,Multi City Water Supply and Sewerage Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006742,1975-01-14T00:00:00Z,12/31/1982,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban water supply,,,,
P006267,Latin America and Caribbean,Federative Republic of Brazil,Closed,Railway Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006267,1975-01-14T00:00:00Z,12/31/1981,,,,,,,,,Specific Investment Loan,C,,Railways,,,,
P006740,Latin America and Caribbean,Republic of Colombia,Closed,Telecommunications Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006740,1975-01-14T00:00:00Z,6/30/1980,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Telecommunications and informatics,,,,
P007347,Latin America and Caribbean,Republic of Honduras,Closed,Power Project (06),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007347,1975-01-07T00:00:00Z,12/31/1981,,,,,,,,,Specific Investment Loan,,,(Historic)Hydro,,,,
P007860,Latin America and Caribbean,Republic of Paraguay,Closed,Highway Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007860,1974-12-10T00:00:00Z,6/30/1981,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P008087,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Trinidad and Tobago Development Finance Company Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008087,1974-12-03T00:00:00Z,10/31/1978,,,,,,,,,Financial Intermediary Loan,,,(Historic)Financial sector development,,,,
P006264,Latin America and Caribbean,Federative Republic of Brazil,Closed,Education Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006264,1974-11-12T00:00:00Z,12/31/1982,,,,,,,,,Sector Investment and Maintenance Loan,,,Secondary Education,,,,
P007534,Latin America and Caribbean,United Mexican States,Closed,Integrated Rural Development Papaloapan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007534,1974-10-29T00:00:00Z,12/30/1982,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agriculture adjustment,,,,
P007151,Latin America and Caribbean,Republic of El Salvador,Closed,Sites and Services Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007151,1974-10-29T00:00:00Z,5/31/1981,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban housing,,,,
P006982,Latin America and Caribbean,Dominican Republic,Closed,Puerto Plata Tourism Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006982,1974-10-29T00:00:00Z,12/31/1982,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Other urban development,,,,
P007414,Latin America and Caribbean,Jamaica,Closed,Airport Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007414,1974-09-05T00:00:00Z,12/31/1980,,,,,,,,,Specific Investment Loan,,,(Historic)Other transportation,,,,
P007859,Latin America and Caribbean,Republic of Paraguay,Closed,Livestock Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007859,1974-08-06T00:00:00Z,8/31/1979,,,,,,,,,Financial Intermediary Loan,,,Livestock,,,,
P007858,Latin America and Caribbean,Republic of Paraguay,Closed,Small Farmer Credit and Rural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007858,1974-08-06T00:00:00Z,12/31/1980,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agriculture adjustment,,,,
P007415,Latin America and Caribbean,Jamaica,Closed,Highway Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007415,1974-07-05T00:00:00Z,9/30/1981,,,,,,,,,Specific Investment Loan,,,(Historic)Highways,,,,
P007047,Latin America and Caribbean,Republic of Ecuador,Closed,Guayaquil and Guayas Water Supply Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007047,1974-06-25T00:00:00Z,10/31/1981,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Urban water supply,,,,
P007232,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,Tapakuma Irrigation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007232,1974-06-13T00:00:00Z,12/31/1980,,,,,,,,,Specific Investment Loan,,,Irrigation and Drainage,,,,
P006911,Latin America and Caribbean,Republic of Costa Rica,Closed,Telecommunications Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006911,1974-06-11T00:00:00Z,6/30/1981,,,,,,,,,Sector Investment and Maintenance Loan,,,(Historic)Telecommunications and informatics,,,,
P007532,Latin America and Caribbean,United Mexican States,Closed,Airport Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007532,1974-06-06T00:00:00Z,6/30/1982,,,,,,,,,Specific Investment Loan,,,(Historic)Other transportation,,,,
